id,age,individual_income,household_size,family_structure,vehicles,description
Person_3.042898279713684e+18,25,108047,2_person,married_couple,2,"A 25 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 108047 dollars."
Person_1.586876555727136e+19,29,105460,2_person,married_couple,1,"A 29 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 105460 dollars."
Person_1.1576579517790798e+19,33,55388,2_person,nonfamily_single,2,"A 33 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 55388 dollars."
Person_8.406536686754593e+18,22,0,4_person,nonfamily_single,0,"A 22 year old person, living in a nonfamily_single family with 4_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_1.1156174530945843e+19,37,0,4_person,married_couple,0,"A 37 year old person, living in a married_couple family with 4_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_3.788140392910308e+18,91,24041,3_person,family_single,2,"A 91 year old person, living in a family_single family with 3_person members. The person has 2 vehicles and an annual income of 24041 dollars."
Person_9.57884249095133e+17,67,85875,2_person,married_couple,2,"A 67 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 85875 dollars."
Person_1.6399479785059631e+19,24,18350,5_person,family_single,1,"A 24 year old person, living in a family_single family with 5_person members. The person has 1 vehicles and an annual income of 18350 dollars."
Person_1.9332840807747663e+18,77,12686,2_person,married_couple,2,"A 77 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 12686 dollars."
Person_3.5367466730231634e+18,25,0,4_person,nonfamily_single,2,"A 25 year old person, living in a nonfamily_single family with 4_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_1.1264717060570833e+19,27,44870,6_person,married_couple,3_plus,"A 27 year old person, living in a married_couple family with 6_person members. The person has 3_plus vehicles and an annual income of 44870 dollars."
Person_1.0764315543703308e+19,69,31819,3_person,married_couple,1,"A 69 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 31819 dollars."
Person_9.51623562795022e+18,75,285859,1_person,living_alone,1,"A 75 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 285859 dollars."
Person_1.613628521833393e+18,43,111396,4_person,family_single,2,"A 43 year old person, living in a family_single family with 4_person members. The person has 2 vehicles and an annual income of 111396 dollars."
Person_2.448535250358194e+17,54,0,4_person,married_couple,2,"A 54 year old person, living in a married_couple family with 4_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_1.5013334280448176e+19,23,50507,4_person,nonfamily_single,2,"A 23 year old person, living in a nonfamily_single family with 4_person members. The person has 2 vehicles and an annual income of 50507 dollars."
Person_1.5097421240128915e+19,62,103145,2_person,married_couple,2,"A 62 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 103145 dollars."
Person_1.6758875072511873e+19,42,26836,6_person,married_couple,3_plus,"A 42 year old person, living in a married_couple family with 6_person members. The person has 3_plus vehicles and an annual income of 26836 dollars."
Person_1.3015029163221018e+18,25,82259,3_person,nonfamily_single,2,"A 25 year old person, living in a nonfamily_single family with 3_person members. The person has 2 vehicles and an annual income of 82259 dollars."
Person_5.135436199063312e+18,16,0,3_person,family_single,2,"A 16 year old person, living in a family_single family with 3_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_1.6696286622168232e+19,21,0,3_person,married_couple,2,"A 21 year old person, living in a married_couple family with 3_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_8.087995398757763e+17,34,40405,4_person,married_couple,1,"A 34 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 40405 dollars."
Person_1.2019450705076388e+19,66,9491,1_person,living_alone,0,"A 66 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 9491 dollars."
Person_5.753821105578652e+18,88,51263,2_person,married_couple,0,"A 88 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 51263 dollars."
Person_6.976086373915017e+18,20,12377,3_person,nonfamily_single,0,"A 20 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 12377 dollars."
Person_1.0152857555130687e+19,61,0,1_person,living_alone,1,"A 61 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_1.2244273262536088e+19,65,58108,2_person,married_couple,2,"A 65 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 58108 dollars."
Person_9.550515739709802e+18,43,37570,6_person,married_couple,1,"A 43 year old person, living in a married_couple family with 6_person members. The person has 1 vehicles and an annual income of 37570 dollars."
Person_2.3419822548414064e+16,29,64621,1_person,living_alone,1,"A 29 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 64621 dollars."
Person_1.2120890043478491e+19,45,45456,3_person,nonfamily_single,3_plus,"A 45 year old person, living in a nonfamily_single family with 3_person members. The person has 3_plus vehicles and an annual income of 45456 dollars."
Person_1.5824490855283251e+19,88,257323,2_person,married_couple,0,"A 88 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 257323 dollars."
Person_7.646931215736285e+18,74,20248,3_person,family_single,0,"A 74 year old person, living in a family_single family with 3_person members. The person has 0 vehicles and an annual income of 20248 dollars."
Person_7.409833674404891e+17,44,20881,3_person,married_couple,1,"A 44 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 20881 dollars."
Person_3.143424673927809e+17,37,0,4_person,family_single,0,"A 37 year old person, living in a family_single family with 4_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_5.346498065269284e+18,36,10372,7_plus_person,family_single,2,"A 36 year old person, living in a family_single family with 7_plus_person members. The person has 2 vehicles and an annual income of 10372 dollars."
Person_1.3440014668275544e+19,66,146471,1_person,living_alone,1,"A 66 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 146471 dollars."
Person_1.6727979377688314e+19,25,77781,5_person,nonfamily_single,1,"A 25 year old person, living in a nonfamily_single family with 5_person members. The person has 1 vehicles and an annual income of 77781 dollars."
Person_5.759416724449921e+18,27,87673,1_person,living_alone,1,"A 27 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 87673 dollars."
Person_1.3305947277325978e+19,22,12965,5_person,nonfamily_single,1,"A 22 year old person, living in a nonfamily_single family with 5_person members. The person has 1 vehicles and an annual income of 12965 dollars."
Person_1.6618118215645612e+19,36,595338,1_person,living_alone,0,"A 36 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 595338 dollars."
Person_2.9109937447638e+18,54,19448,7_plus_person,married_couple,2,"A 54 year old person, living in a married_couple family with 7_plus_person members. The person has 2 vehicles and an annual income of 19448 dollars."
Person_7.382229231725216e+18,21,0,2_person,nonfamily_single,0,"A 21 year old person, living in a nonfamily_single family with 2_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_2.703480938157533e+18,36,42401,2_person,married_couple,2,"A 36 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 42401 dollars."
Person_2.8547987841141105e+18,30,47540,2_person,married_couple,1,"A 30 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 47540 dollars."
Person_1.733622189327774e+19,18,0,3_person,family_single,0,"A 18 year old person, living in a family_single family with 3_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_1.2755562908315562e+19,37,41024,2_person,family_single,0,"A 37 year old person, living in a family_single family with 2_person members. The person has 0 vehicles and an annual income of 41024 dollars."
Person_1.0048722183318026e+19,21,17273,5_person,nonfamily_single,0,"A 21 year old person, living in a nonfamily_single family with 5_person members. The person has 0 vehicles and an annual income of 17273 dollars."
Person_1.838787093401515e+19,25,103145,2_person,nonfamily_single,1,"A 25 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 103145 dollars."
Person_1.1389131347311313e+19,39,123446,4_person,married_couple,2,"A 39 year old person, living in a married_couple family with 4_person members. The person has 2 vehicles and an annual income of 123446 dollars."
Person_7.937415820294495e+18,68,8889,7_plus_person,nonfamily_single,0,"A 68 year old person, living in a nonfamily_single family with 7_plus_person members. The person has 0 vehicles and an annual income of 8889 dollars."
Person_4.3122660171462415e+18,36,214689,4_person,married_couple,1,"A 36 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 214689 dollars."
Person_4.14447735413175e+18,34,71921,1_person,living_alone,1,"A 34 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 71921 dollars."
Person_6.53540663521365e+18,48,108047,2_person,married_couple,1,"A 48 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 108047 dollars."
Person_5.4417170967428864e+17,33,129716,2_person,family_single,1,"A 33 year old person, living in a family_single family with 2_person members. The person has 1 vehicles and an annual income of 129716 dollars."
Person_1.169383651805675e+19,39,32414,3_person,married_couple,1,"A 39 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 32414 dollars."
Person_9.86855430277569e+18,40,34350,4_person,family_single,0,"A 40 year old person, living in a family_single family with 4_person members. The person has 0 vehicles and an annual income of 34350 dollars."
Person_1.213683572580063e+19,28,270117,2_person,family_single,1,"A 28 year old person, living in a family_single family with 2_person members. The person has 1 vehicles and an annual income of 270117 dollars."
Person_1.1034514087390897e+18,26,0,3_person,family_single,1,"A 26 year old person, living in a family_single family with 3_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_7.474270263983382e+17,34,7220,3_person,married_couple,1,"A 34 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 7220 dollars."
Person_6.734018293969027e+18,64,21247,4_person,nonfamily_single,0,"A 64 year old person, living in a nonfamily_single family with 4_person members. The person has 0 vehicles and an annual income of 21247 dollars."
Person_8.717109161891187e+17,22,45456,4_person,nonfamily_single,2,"A 22 year old person, living in a nonfamily_single family with 4_person members. The person has 2 vehicles and an annual income of 45456 dollars."
Person_1.6416438325324843e+19,35,8687,4_person,family_single,1,"A 35 year old person, living in a family_single family with 4_person members. The person has 1 vehicles and an annual income of 8687 dollars."
Person_6.780364553927163e+18,69,95925,2_person,married_couple,2,"A 69 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 95925 dollars."
Person_6.630649682305337e+18,58,0,4_person,married_couple,1,"A 58 year old person, living in a married_couple family with 4_person members. The person has 1 vehicles and an annual income of 0 dollars."
Person_1.0967230750168068e+19,73,13920,1_person,living_alone,1,"A 73 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 13920 dollars."
Person_1.3970223714876336e+19,27,40791,2_person,nonfamily_single,1,"A 27 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 40791 dollars."
Person_3.0285738036378813e+18,33,92943,2_person,nonfamily_single,1,"A 33 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 92943 dollars."
Person_2.3544424844647987e+18,57,139763,4_person,married_couple,2,"A 57 year old person, living in a married_couple family with 4_person members. The person has 2 vehicles and an annual income of 139763 dollars."
Person_1.1464648913238438e+18,30,46415,2_person,married_couple,1,"A 30 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 46415 dollars."
Person_1.334914825820808e+19,49,3636,5_person,married_couple,3_plus,"A 49 year old person, living in a married_couple family with 5_person members. The person has 3_plus vehicles and an annual income of 3636 dollars."
Person_6.398164561225462e+18,37,0,4_person,family_single,0,"A 37 year old person, living in a family_single family with 4_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_1.6187987903256668e+19,32,61167,1_person,living_alone,0,"A 32 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 61167 dollars."
Person_2.115326384001876e+18,73,10734,3_person,married_couple,1,"A 73 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 10734 dollars."
Person_1.4677273323967152e+19,52,12760,4_person,family_single,1,"A 52 year old person, living in a family_single family with 4_person members. The person has 1 vehicles and an annual income of 12760 dollars."
Person_6.663277048475791e+18,80,4950,1_person,living_alone,0,"A 80 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 4950 dollars."
Person_1.4478627621185362e+19,81,7909,2_person,married_couple,1,"A 81 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 7909 dollars."
Person_1.3317118788676487e+19,34,47274,4_person,nonfamily_single,2,"A 34 year old person, living in a nonfamily_single family with 4_person members. The person has 2 vehicles and an annual income of 47274 dollars."
Person_1.3886716428090198e+19,30,60112,2_person,nonfamily_single,1,"A 30 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 60112 dollars."
Person_2.510617954378842e+18,48,0,3_person,family_single,2,"A 48 year old person, living in a family_single family with 3_person members. The person has 2 vehicles and an annual income of 0 dollars."
Person_1.5454179178424496e+19,28,101014,2_person,nonfamily_single,1,"A 28 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 101014 dollars."
Person_4.2747387929120256e+17,40,80811,1_person,living_alone,1,"A 40 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 80811 dollars."
Person_1.4740232497404672e+19,62,74349,2_person,married_couple,1,"A 62 year old person, living in a married_couple family with 2_person members. The person has 1 vehicles and an annual income of 74349 dollars."
Person_1.4403995405459108e+19,64,6095,5_person,family_single,1,"A 64 year old person, living in a family_single family with 5_person members. The person has 1 vehicles and an annual income of 6095 dollars."
Person_1.208845667961916e+19,26,100483,2_person,nonfamily_single,2,"A 26 year old person, living in a nonfamily_single family with 2_person members. The person has 2 vehicles and an annual income of 100483 dollars."
Person_5.41129307265518e+18,30,31638,4_person,nonfamily_single,1,"A 30 year old person, living in a nonfamily_single family with 4_person members. The person has 1 vehicles and an annual income of 31638 dollars."
Person_1.0133671356635896e+19,70,12121,1_person,living_alone,0,"A 70 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 12121 dollars."
Person_1.69293525929615e+19,80,8889,7_plus_person,nonfamily_single,0,"A 80 year old person, living in a nonfamily_single family with 7_plus_person members. The person has 0 vehicles and an annual income of 8889 dollars."
Person_2.4606057464208845e+18,60,54666,3_person,married_couple,1,"A 60 year old person, living in a married_couple family with 3_person members. The person has 1 vehicles and an annual income of 54666 dollars."
Person_1.609831736707981e+19,40,183559,1_person,living_alone,1,"A 40 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 183559 dollars."
Person_1.0290275950066264e+19,45,12121,3_person,family_single,0,"A 45 year old person, living in a family_single family with 3_person members. The person has 0 vehicles and an annual income of 12121 dollars."
Person_4.607273830706455e+18,71,973278,1_person,living_alone,0,"A 71 year old person, living in a living_alone family with 1_person members. The person has 0 vehicles and an annual income of 973278 dollars."
Person_3.2841931220536776e+18,30,12209,2_person,married_couple,0,"A 30 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 12209 dollars."
Person_9.653345123266253e+18,29,0,3_person,nonfamily_single,0,"A 29 year old person, living in a nonfamily_single family with 3_person members. The person has 0 vehicles and an annual income of 0 dollars."
Person_6.634131282441313e+17,26,31638,2_person,nonfamily_single,1,"A 26 year old person, living in a nonfamily_single family with 2_person members. The person has 1 vehicles and an annual income of 31638 dollars."
Person_1.5479920568582528e+18,63,361008,2_person,married_couple,0,"A 63 year old person, living in a married_couple family with 2_person members. The person has 0 vehicles and an annual income of 361008 dollars."
Person_1.2899604065349563e+18,33,128813,1_person,living_alone,1,"A 33 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 128813 dollars."
Person_3.924244637765218e+18,33,101014,4_person,married_couple,2,"A 33 year old person, living in a married_couple family with 4_person members. The person has 2 vehicles and an annual income of 101014 dollars."
Person_7.020075904508951e+18,58,20248,2_person,married_couple,2,"A 58 year old person, living in a married_couple family with 2_person members. The person has 2 vehicles and an annual income of 20248 dollars."
Person_1.413796906731422e+19,55,263651,1_person,living_alone,1,"A 55 year old person, living in a living_alone family with 1_person members. The person has 1 vehicles and an annual income of 263651 dollars."
Person_1.0553683590340026e+19,43,427291,3_person,married_couple,0,"A 43 year old person, living in a married_couple family with 3_person members. The person has 0 vehicles and an annual income of 427291 dollars."
